Time [s];	Voltage [V];	Current [A]
+6.7799999999999997E+01;	+3.9783341012914790E+00;	+0.0000000000000000E+00
+6.8000000000000000E+01;	+3.9783192093870778E+00;	+0.0000000000000000E+00
+6.8200000000000003E+01;	+3.9783084872159091E+00;	+0.0000000000000000E+00
+6.8400000000000006E+01;	+3.9783023318954229E+00;	+0.0000000000000000E+00
+6.8599999999999994E+01;	+3.9782874399910226E+00;	+0.0000000000000000E+00
+6.8799999999999997E+01;	+3.9782789019658318E+00;	+0.0000000000000000E+00
+6.9000000000000000E+01;	+3.9782735408802470E+00;	+0.0000000000000000E+00
+6.9200000000000003E+01;	+3.9782630172678046E+00;	+0.0000000000000000E+00
+6.9400000000000006E+01;	+3.9782564648298684E+00;	+0.0000000000000000E+00
+6.9599999999999994E+01;	+3.9782461397761497E+00;	+0.0000000000000000E+00
+6.9799999999999997E+01;	+3.9782360132811565E+00;	+0.0000000000000000E+00
+7.0000000000000000E+01;	+3.9782298579606703E+00;	+0.0000000000000000E+00
+7.0200000000000003E+01;	+3.9782145689388191E+00;	+0.0000000000000000E+00
+7.0400000000000006E+01;	+3.9782129804690158E+00;	+0.0000000000000000E+00
+7.0599999999999994E+01;	+3.9782076193834315E+00;	+0.0000000000000000E+00
+7.0799999999999997E+01;	+3.9781974928884387E+00;	+0.0000000000000000E+00
+7.1000000000000000E+01;	+3.9781943159488335E+00;	+0.0000000000000000E+00
+7.1200000000000003E+01;	+3.9781953087424600E+00;	+0.0000000000000000E+00
+7.1400000000000006E+01;	+3.9781857779236431E+00;	+0.0000000000000000E+00
+7.1599999999999994E+01;	+3.9781796226031574E+00;	+0.0000000000000000E+00
+7.1799999999999997E+01;	+3.9781776370159041E+00;	+0.0000000000000000E+00
+7.2000000000000000E+01;	+3.9781685033145373E+00;	+0.0000000000000000E+00
+7.2200000000000003E+01;	+3.9781595681718973E+00;	+0.0000000000000000E+00
+7.2400000000000006E+01;	+3.9781426906802420E+00;	+0.0000000000000000E+00
+7.2599999999999994E+01;	+3.9781367339184821E+00;	+0.0000000000000000E+00
+7.2799999999999997E+01;	+3.9781277987758412E+00;	+0.0000000000000000E+00
+7.3000000000000000E+01;	+3.9781274016583903E+00;	+0.0000000000000000E+00
+7.3200000000000003E+01;	+3.9781240261600597E+00;	+0.0000000000000000E+00
+7.3400000000000006E+01;	+3.9781194593093772E+00;	+0.0000000000000000E+00
+7.3599999999999994E+01;	+3.9781182679570244E+00;	+0.0000000000000000E+00
+7.3799999999999997E+01;	+3.9781093328143835E+00;	+0.0000000000000000E+00
+7.4000000000000000E+01;	+3.9781051630811510E+00;	+0.0000000000000000E+00
+7.4200000000000003E+01;	+3.9781037731700741E+00;	+0.0000000000000000E+00
+7.4400000000000006E+01;	+3.9780912639703772E+00;	+0.0000000000000000E+00
+7.4599999999999994E+01;	+3.9780797475643066E+00;	+0.0000000000000000E+00
+7.4799999999999997E+01;	+3.9780833216213636E+00;	+0.0000000000000000E+00
+7.5000000000000000E+01;	+3.9780859028847924E+00;	+0.0000000000000000E+00
+7.5200000000000003E+01;	+3.9780716066565680E+00;	+0.0000000000000000E+00
+7.5400000000000006E+01;	+3.9780644585424541E+00;	+0.0000000000000000E+00
+7.5599999999999994E+01;	+3.9780616787202998E+00;	+0.0000000000000000E+00
+7.5799999999999997E+01;	+3.9780553248410886E+00;	+0.0000000000000000E+00
+7.6000000000000000E+01;	+3.9780507579904061E+00;	+0.0000000000000000E+00
+7.6200000000000003E+01;	+3.9780442055524685E+00;	+0.0000000000000000E+00
+7.6400000000000006E+01;	+3.9780416242890393E+00;	+0.0000000000000000E+00
+7.6599999999999994E+01;	+3.9780330862638493E+00;	+0.0000000000000000E+00
+7.6799999999999997E+01;	+3.9780253424735612E+00;	+0.0000000000000000E+00
+7.7000000000000000E+01;	+3.9780174001245476E+00;	+0.0000000000000000E+00
+7.7200000000000003E+01;	+3.9780130318325893E+00;	+0.0000000000000000E+00
+7.7400000000000006E+01;	+3.9780112448040605E+00;	+0.0000000000000000E+00
+7.7599999999999994E+01;	+3.9780052880423007E+00;	+0.0000000000000000E+00
+7.7799999999999997E+01;	+3.9780009197503428E+00;	+0.0000000000000000E+00
+7.8000000000000000E+01;	+3.9779941687536806E+00;	+0.0000000000000000E+00
+7.8200000000000003E+01;	+3.9779886091093708E+00;	+0.0000000000000000E+00
+7.8400000000000006E+01;	+3.9779824537888850E+00;	+0.0000000000000000E+00
+7.8599999999999994E+01;	+3.9779844393761388E+00;	+0.0000000000000000E+00
+7.8799999999999997E+01;	+3.9779755042334983E+00;	+0.0000000000000000E+00
+7.9000000000000000E+01;	+3.9779683561193857E+00;	+0.0000000000000000E+00
+7.9200000000000003E+01;	+3.9779614065639985E+00;	+0.0000000000000000E+00
+7.9400000000000006E+01;	+3.9779588253005684E+00;	+0.0000000000000000E+00
+7.9599999999999994E+01;	+3.9779576339482166E+00;	+0.0000000000000000E+00
+7.9799999999999997E+01;	+3.9779486988055761E+00;	+0.0000000000000000E+00
+8.0000000000000000E+01;	+3.9779534642149845E+00;	+0.0000000000000000E+00
+8.0200000000000003E+01;	+3.9779449261897941E+00;	+0.0000000000000000E+00
+8.0400000000000006E+01;	+3.9779423449263653E+00;	+0.0000000000000000E+00
+8.0599999999999994E+01;	+3.9779369838407805E+00;	+0.0000000000000000E+00
+8.0799999999999997E+01;	+3.9779346011360768E+00;	+0.0000000000000000E+00
+8.1000000000000000E+01;	+3.9779258645521609E+00;	+0.0000000000000000E+00
+8.1200000000000003E+01;	+3.9779236804061817E+00;	+0.0000000000000000E+00
+8.1400000000000006E+01;	+3.9779139510286399E+00;	+0.0000000000000000E+00
+8.1599999999999994E+01;	+3.9779052144447244E+00;	+0.0000000000000000E+00
+8.1799999999999997E+01;	+3.9778966764195345E+00;	+0.0000000000000000E+00
+8.2000000000000000E+01;	+3.9778923081275774E+00;	+0.0000000000000000E+00
+8.2200000000000003E+01;	+3.9778881383943445E+00;	+0.0000000000000000E+00
+8.2400000000000006E+01;	+3.9778897268641473E+00;	+0.0000000000000000E+00
+8.2599999999999994E+01;	+3.9778825787500343E+00;	+0.0000000000000000E+00
+8.2799999999999997E+01;	+3.9778815859564074E+00;	+0.0000000000000000E+00
+8.3000000000000000E+01;	+3.9778803946040555E+00;	+0.0000000000000000E+00
+8.3200000000000003E+01;	+3.9778692753154359E+00;	+0.0000000000000000E+00
+8.3400000000000006E+01;	+3.9778670911694576E+00;	+0.0000000000000000E+00
+8.3599999999999994E+01;	+3.9778617300838728E+00;	+0.0000000000000000E+00
+8.3799999999999997E+01;	+3.9778567661157389E+00;	+0.0000000000000000E+00
+8.4000000000000000E+01;	+3.9778585531442672E+00;	+0.0000000000000000E+00
+8.4200000000000003E+01;	+3.9778494194429013E+00;	+0.0000000000000000E+00
+8.4400000000000006E+01;	+3.9778484266492744E+00;	+0.0000000000000000E+00
+8.4599999999999994E+01;	+3.9778498165603522E+00;	+0.0000000000000000E+00
+8.4799999999999997E+01;	+3.9778422713287882E+00;	+0.0000000000000000E+00
+8.5000000000000000E+01;	+3.9778402857415354E+00;	+0.0000000000000000E+00
+8.5200000000000003E+01;	+3.9778379030368307E+00;	+0.0000000000000000E+00
+8.5400000000000006E+01;	+3.9778299606878167E+00;	+0.0000000000000000E+00
+8.5599999999999994E+01;	+3.9778212241039017E+00;	+0.0000000000000000E+00
+8.5799999999999997E+01;	+3.9778198341928239E+00;	+0.0000000000000000E+00
+8.6000000000000000E+01;	+3.9778184442817466E+00;	+0.0000000000000000E+00
+8.6199999999999989E+01;	+3.9778142745485141E+00;	+0.0000000000000000E+00
+8.6400000000000006E+01;	+3.9778073249931274E+00;	+0.0000000000000000E+00
+8.6599999999999994E+01;	+3.9778033538186199E+00;	+0.0000000000000000E+00
+8.6799999999999997E+01;	+3.9777956100283309E+00;	+0.0000000000000000E+00
+8.7000000000000000E+01;	+3.9777938229998036E+00;	+0.0000000000000000E+00
+8.7200000000000003E+01;	+3.9777920359712748E+00;	+0.0000000000000000E+00
+8.7400000000000006E+01;	+3.9777805195652047E+00;	+0.0000000000000000E+00
+8.7599999999999994E+01;	+3.9777805195652047E+00;	+0.0000000000000000E+00
+8.7799999999999997E+01;	+3.9777773426255991E+00;	+0.0000000000000000E+00
+8.8000000000000000E+01;	+3.9777707901876629E+00;	+0.0000000000000000E+00
+8.8200000000000003E+01;	+3.9777701945114861E+00;	+0.0000000000000000E+00
+8.8400000000000006E+01;	+3.9777688046004092E+00;	+0.0000000000000000E+00
+8.8599999999999994E+01;	+3.9777592737815923E+00;	+0.0000000000000000E+00
+8.8799999999999997E+01;	+3.9777616564862970E+00;	+0.0000000000000000E+00
+8.9000000000000000E+01;	+3.9777549054896348E+00;	+0.0000000000000000E+00
+8.9199999999999989E+01;	+3.9777541112547330E+00;	+0.0000000000000000E+00
+8.9400000000000006E+01;	+3.9777580824292404E+00;	+0.0000000000000000E+00
+8.9599999999999994E+01;	+3.9777527213436561E+00;	+0.0000000000000000E+00
+8.9799999999999997E+01;	+3.9777495444040505E+00;	+0.0000000000000000E+00
+9.0000000000000000E+01;	+3.9777463674644449E+00;	+0.0000000000000000E+00
+9.0200000000000003E+01;	+3.9958332803152561E+00;	+2.4658598970127943E-01
+9.0400000000000006E+01;	+3.9958368543723117E+00;	+2.4380769803803268E-01
+9.0599999999999994E+01;	+3.9958384428421154E+00;	+2.4192919007139979E-01
+9.0799999999999997E+01;	+3.9958382442833895E+00;	+2.4040958403335125E-01
+9.1000000000000000E+01;	+3.9958396341944664E+00;	+2.3910493238331221E-01
+9.1200000000000003E+01;	+3.9958428111340720E+00;	+2.3791477431618305E-01
+9.1400000000000006E+01;	+3.9958392370770164E+00;	+2.3680405268033211E-01
+9.1599999999999994E+01;	+3.9958406269880942E+00;	+2.3582379125090636E-01
+9.1799999999999997E+01;	+3.9958328831978052E+00;	+2.3483643905389462E-01
+9.2000000000000000E+01;	+3.9958348687850584E+00;	+2.3400151356708843E-01
+9.2200000000000003E+01;	+3.9958362586961367E+00;	+2.3313480359061348E-01
+9.2400000000000006E+01;	+3.9958406269880942E+00;	+2.3235526542823792E-01
+9.2599999999999994E+01;	+3.9958394356357414E+00;	+2.3158460312179174E-01
+9.2799999999999997E+01;	+3.9958459880736785E+00;	+2.3083392388763338E-01
+9.3000000000000000E+01;	+3.9958443996038753E+00;	+2.3014497895868191E-01
+9.3200000000000003E+01;	+3.9958376486072136E+00;	+2.2944006740621506E-01
+9.3400000000000006E+01;	+3.9958394356357414E+00;	+2.2873456082430046E-01
+9.3599999999999994E+01;	+3.9958402298706428E+00;	+2.2814215942325089E-01
+9.3799999999999997E+01;	+3.9958344716676080E+00;	+2.2742068621782094E-01
+9.4000000000000000E+01;	+3.9958330817565302E+00;	+2.2683760694478650E-01
+9.4200000000000003E+01;	+3.9958354644612348E+00;	+2.2626875879271138E-01
+9.4400000000000006E+01;	+3.9958374500484886E+00;	+2.2567610946272529E-01
+9.4599999999999994E+01;	+3.9958416197817210E+00;	+2.2510850095533305E-01
+9.4799999999999997E+01;	+3.9958354644612353E+00;	+2.2454123954845207E-01
+9.5000000000000000E+01;	+3.9958390385182909E+00;	+2.2400308499872482E-01
+9.5200000000000003E+01;	+3.9958368543723122E+00;	+2.2344851755339637E-01
+9.5400000000000006E+01;	+3.9958434068102489E+00;	+2.2292459412462851E-01
+9.5599999999999994E+01;	+3.9958350673437839E+00;	+2.2232911840476532E-01
+9.5799999999999997E+01;	+3.9958348687850584E+00;	+2.2186985484265595E-01
+9.6000000000000000E+01;	+3.9958382442833891E+00;	+2.2136512111357887E-01
+9.6200000000000003E+01;	+3.9958414212229951E+00;	+2.2090218820320814E-01
+9.6400000000000006E+01;	+3.9958523419528889E+00;	+2.2042378452719522E-01
+9.6599999999999994E+01;	+3.9958461866324035E+00;	+2.1992544736468170E-01
+9.6799999999999997E+01;	+3.9958449952800517E+00;	+2.1947644806054645E-01
+9.7000000000000000E+01;	+3.9958436053689734E+00;	+2.1903220899199338E-01
+9.7200000000000003E+01;	+3.9958467823085790E+00;	+2.1853530981731206E-01
+9.7400000000000006E+01;	+3.9958499592481851E+00;	+2.1810976459057665E-01
+9.7599999999999994E+01;	+3.9958465837498540E+00;	+2.1768322764809497E-01
+9.7799999999999997E+01;	+3.9958467823085795E+00;	+2.1724588100397868E-01
+9.8000000000000000E+01;	+3.9958432082515234E+00;	+2.1678250182152212E-01
+9.8200000000000003E+01;	+3.9958414212229951E+00;	+2.1632477541881945E-01
+9.8400000000000006E+01;	+3.9958420168991715E+00;	+2.1592873373553634E-01
+9.8599999999999994E+01;	+3.9958360601374108E+00;	+2.1550968424693920E-01
+9.8799999999999997E+01;	+3.9958372514897627E+00;	+2.1507937878462158E-01
+9.9000000000000000E+01;	+3.9958374500484877E+00;	+2.1466568456105448E-01
+9.9200000000000003E+01;	+3.9958453923975021E+00;	+2.1425546134259932E-01
+9.9400000000000006E+01;	+3.9958398327531928E+00;	+2.1380829671259469E-01
+9.9599999999999994E+01;	+3.9958438039276998E+00;	+2.1347860081273876E-01
+9.9799999999999997E+01;	+3.9958356630199598E+00;	+2.1300758541903575E-01
+1.0000000000000000E+02;	+3.9958455909562272E+00;	+2.1272643400496097E-01
+1.0020000000000000E+02;	+3.9958396341944673E+00;	+2.1228640972832966E-01
+1.0040000000000001E+02;	+3.9958372514897627E+00;	+2.1189998768778565E-01
+1.0059999999999999E+02;	+3.9958463851911290E+00;	+2.1159156409068772E-01
+1.0080000000000000E+02;	+3.9958451938387771E+00;	+2.1124386855003655E-01
+1.0100000000000000E+02;	+3.9958416197817201E+00;	+2.1087073550049287E-01
+1.0120000000000000E+02;	+3.9958418183404465E+00;	+2.1047439630248588E-01
+1.0140000000000001E+02;	+3.9958390385182914E+00;	+2.1012937839434967E-01
+1.0159999999999999E+02;	+3.9958360601374108E+00;	+2.0975436108488807E-01
+1.0180000000000000E+02;	+3.9958342731088821E+00;	+2.0943790459024517E-01
+1.0200000000000000E+02;	+3.9958324860803547E+00;	+2.0904999497608170E-01
+1.0220000000000000E+02;	+3.9958362586961358E+00;	+2.0874940593337957E-01
+1.0240000000000001E+02;	+3.9958449952800508E+00;	+2.0845684978822240E-01
+1.0259999999999999E+02;	+3.9958406269880933E+00;	+2.0806834514461114E-01
+1.0280000000000000E+02;	+3.9958447967213266E+00;	+2.0776210332215508E-01
+1.0300000000000000E+02;	+3.9958428111340729E+00;	+2.0741381275205614E-01
+1.0320000000000000E+02;	+3.9958463851911286E+00;	+2.0707762111406194E-01
+1.0340000000000001E+02;	+3.9958523419528897E+00;	+2.0681184129405475E-01
+1.0359999999999999E+02;	+3.9958447967213266E+00;	+2.0644054291864175E-01
+1.0380000000000000E+02;	+3.9958455909562276E+00;	+2.0613762334393582E-01
+1.0400000000000000E+02;	+3.9958455909562285E+00;	+2.0585438932679381E-01
+1.0420000000000000E+02;	+3.9958424140166220E+00;	+2.0545105853277543E-01
+1.0440000000000001E+02;	+3.9958507534830865E+00;	+2.0522068296491103E-01
+1.0459999999999999E+02;	+3.9958529376290648E+00;	+2.0490387936975693E-01
+1.0480000000000000E+02;	+3.9958493635720091E+00;	+2.0459000133605443E-01
+1.0500000000000000E+02;	+3.9958455909562272E+00;	+2.0430126329652046E-01
+1.0520000000000000E+02;	+3.9958499592481851E+00;	+2.0396388159963075E-01
+1.0540000000000001E+02;	+3.9958443996038753E+00;	+2.0365620178934254E-01
+1.0559999999999999E+02;	+3.9958475765434809E+00;	+2.0343504917791869E-01
+1.0580000000000000E+02;	+3.9958382442833895E+00;	+2.0307019695485662E-01
+1.0600000000000000E+02;	+3.9958443996038753E+00;	+2.0279192151644607E-01
+1.0620000000000000E+02;	+3.9958513491592629E+00;	+2.0252995980206215E-01
+1.0640000000000001E+02;	+3.9958539304226921E+00;	+2.0221355289320661E-01
+1.0659999999999999E+02;	+3.9958499592481851E+00;	+2.0194529378383363E-01
+1.0680000000000000E+02;	+3.9958533347465166E+00;	+2.0169870366351728E-01
+1.0700000000000000E+02;	+3.9958509520418120E+00;	+2.0140158562592714E-01
+1.0720000000000000E+02;	+3.9958493635720091E+00;	+2.0110238498526981E-01
+1.0740000000000001E+02;	+3.9958463851911290E+00;	+2.0084711735217339E-01
+1.0759999999999999E+02;	+3.9958545260988685E+00;	+2.0058148628952813E-01
+1.0780000000000000E+02;	+3.9958555188924954E+00;	+2.0029973984600558E-01
+1.0800000000000000E+02;	+3.9958569088035727E+00;	+2.0004457138448373E-01
+1.0820000000000000E+02;	+3.9958479736609314E+00;	+1.9970287572409764E-01
+1.0840000000000001E+02;	+3.9958445981626007E+00;	+1.9950041695449139E-01
+1.0859999999999999E+02;	+3.9958479736609314E+00;	+1.9927782635523542E-01
+1.0880000000000000E+02;	+3.9958442010451498E+00;	+1.9896171696110374E-01
+1.0900000000000000E+02;	+3.9958455909562276E+00;	+1.9870218495029821E-01
+1.0920000000000000E+02;	+3.9958430096927979E+00;	+1.9844587601566813E-01
+1.0940000000000001E+02;	+3.9958493635720091E+00;	+1.9823612813532665E-01
+1.0959999999999999E+02;	+3.9958505549243610E+00;	+1.9797486062196509E-01
+1.0980000000000000E+02;	+3.9958487678958328E+00;	+1.9773769180123857E-01
+1.1000000000000000E+02;	+3.9958447967213258E+00;	+1.9744042500628645E-01
+1.1020000000000000E+02;	+3.9958467823085795E+00;	+1.9722140458371709E-01
+1.1040000000000001E+02;	+3.9958507534830865E+00;	+1.9699117777321462E-01
+1.1059999999999999E+02;	+3.9958438039276989E+00;	+1.9666138270178404E-01
+1.1080000000000000E+02;	+3.9958493635720091E+00;	+1.9640165234782928E-01
+1.1100000000000000E+02;	+3.9958509520418120E+00;	+1.9621545771646232E-01
+1.1120000000000000E+02;	+3.9958575044797477E+00;	+1.9600992462804256E-01
+1.1140000000000001E+02;	+3.9958527390703402E+00;	+1.9574945048727807E-01
+1.1159999999999999E+02;	+3.9958513491592620E+00;	+1.9559181726940436E-01
+1.1180000000000000E+02;	+3.9958416197817201E+00;	+1.9528602171903420E-01
+1.1200000000000000E+02;	+3.9958449952800517E+00;	+1.9507319951987920E-01
+1.1220000000000000E+02;	+3.9958515477179879E+00;	+1.9478882502962894E-01
+1.1240000000000001E+02;	+3.9958533347465166E+00;	+1.9463565453261364E-01
+1.1259999999999999E+02;	+3.9958485693371077E+00;	+1.9438519672088669E-01
+1.1280000000000000E+02;	+3.9958575044797491E+00;	+1.9419290303768000E-01
+1.1300000000000000E+02;	+3.9958525405116139E+00;	+1.9390947067738876E-01
+1.1320000000000000E+02;	+3.9958533347465166E+00;	+1.9367116138355397E-01
+1.1340000000000001E+02;	+3.9958571073622977E+00;	+1.9347728095515318E-01
+1.1359999999999999E+02;	+3.9958596886257269E+00;	+1.9327021070732672E-01
+1.1380000000000000E+02;	+3.9958616742129807E+00;	+1.9303378567340987E-01
+1.1400000000000000E+02;	+3.9958598871844528E+00;	+1.9279860028417592E-01
+1.1420000000000000E+02;	+3.9958509520418120E+00;	+1.9254665489882952E-01
+1.1440000000000001E+02;	+3.9958567102448472E+00;	+1.9238758369312373E-01
+1.1459999999999999E+02;	+3.9958696165619947E+00;	+1.9219414953680883E-01
+1.1480000000000000E+02;	+3.9958573059210232E+00;	+1.9194235290882442E-01
+1.1500000000000000E+02;	+3.9958624684478821E+00;	+1.9175834005209924E-01
+1.1520000000000000E+02;	+3.9958565116861213E+00;	+1.9147589940755430E-01
+1.1540000000000001E+02;	+3.9958565116861213E+00;	+1.9132258015317705E-01
+1.1559999999999999E+02;	+3.9958636598002339E+00;	+1.9119187201781529E-01
+1.1580000000000000E+02;	+3.9958664396223895E+00;	+1.9096085183471576E-01
+1.1600000000000000E+02;	+3.9958604828606283E+00;	+1.9068574988669340E-01
+1.1619999999999999E+02;	+3.9958531361877907E+00;	+1.9046276260113884E-01
+1.1640000000000001E+02;	+3.9958507534830865E+00;	+1.9021597413767322E-01
+1.1659999999999999E+02;	+3.9958596886257269E+00;	+1.9008734860537871E-01
+1.1680000000000000E+02;	+3.9958547246575935E+00;	+1.8991483965131062E-01
+1.1700000000000000E+02;	+3.9958596886257278E+00;	+1.8969656301555096E-01
+1.1720000000000000E+02;	+3.9958539304226917E+00;	+1.8945359265770859E-01
+1.1740000000000001E+02;	+3.9958487678958328E+00;	+1.8930374440844336E-01
+1.1759999999999999E+02;	+3.9958513491592620E+00;	+1.8913455770212537E-01
+1.1780000000000000E+02;	+3.9958513491592629E+00;	+1.8895376792157567E-01
+1.1800000000000000E+02;	+3.9958483707783823E+00;	+1.8871193803684153E-01
+1.1820000000000000E+02;	+3.9958519448354388E+00;	+1.8857170943031534E-01
+1.1840000000000001E+02;	+3.9958473779847559E+00;	+1.8835462285345125E-01
+1.1859999999999999E+02;	+3.9958404284293683E+00;	+1.8807991759172746E-01
+1.1880000000000000E+02;	+3.9958479736609314E+00;	+1.8795456472139568E-01
+1.1900000000000000E+02;	+3.9958467823085795E+00;	+1.8775850251835305E-01
+1.1919999999999999E+02;	+3.9958404284293683E+00;	+1.8753670529169408E-01
+1.1940000000000001E+02;	+3.9958539304226921E+00;	+1.8741670768639232E-01
+1.1959999999999999E+02;	+3.9958539304226921E+00;	+1.8722634784889092E-01
+1.1980000000000000E+02;	+3.9958557174512204E+00;	+1.8706588824114032E-01
+1.2000000000000000E+02;	+3.9958505549243615E+00;	+1.8685266935568678E-01
+1.2020000000000000E+02;	+3.9822063935532452E+00;	+0.0000000000000000E+00
+1.2040000000000001E+02;	+3.9820733592072610E+00;	+0.0000000000000000E+00
+1.2059999999999999E+02;	+3.9819865890442832E+00;	+0.0000000000000000E+00
+1.2080000000000000E+02;	+3.9819077612303198E+00;	+0.0000000000000000E+00
+1.2100000000000000E+02;	+3.9818420382922288E+00;	+0.0000000000000000E+00
+1.2120000000000000E+02;	+3.9817802865286454E+00;	+0.0000000000000000E+00
+1.2140000000000001E+02;	+3.9817320367583853E+00;	+0.0000000000000000E+00
+1.2159999999999999E+02;	+3.9816901408673364E+00;	+0.0000000000000000E+00
